timestamp,PS_P-001,PE_P-001,T_P-001,H_P-001,PS_P-002,PE_P-002,T_P-002,H_P-002,PS_P-003,PE_P-003,T_P-003,H_P-003,PS_P-004,PE_P-004,T_P-004,H_P-004,PS_P-005,PE_P-005,T_P-005,H_P-005,PS_P-006,PE_P-006,T_P-006,H_P-006,PS_P-007,PE_P-007,T_P-007,H_P-007,PS_P-008,PE_P-008,T_P-008,H_P-008,PS_P-009,PE_P-009,T_P-009,H_P-009,PS_P-010,PE_P-010,T_P-010,H_P-010
2026-02-01 04:40:00,117.43,116.1,23.91,44.42,116.51,115.19,23.2,41.33,113.56,114.87,23.84,40.22,114.84,113.4,23.88,44.09,115.43,113.4,25.22,43.47,115.48,116.15,24.47,43.15,111.83,110.93,23.67,40.9,113.35,113.04,23.47,42.32,111.2,110.57,24.91,43.08,111.81,109.18,24.48,44.46
2026-02-01 04:41:00,119.3,117.45,23.13,43.24,116.11,113.87,23.17,41.87,115.52,114.53,25.3,40.38,117.53,114.58,24.77,42.61,114.63,109.94,24.44,40.12,114.71,113.53,23.86,43.73,112.71,109.65,23.28,41.89,109.86,108.42,23.69,43.84,113.69,112.12,23.06,42.47,112.78,111.08,21.75,43.23
2026-02-01 04:42:00,112.73,113.22,23.78,44.1,119.64,117.21,23.04,41.64,118.95,117.49,23.93,41.31,113.51,109.89,22.66,41.59,115.35,113.56,24.47,42.91,115.74,113.61,24.67,45.13,114.09,111.81,23.96,42.85,114.26,111.53,26.14,42.59,111.99,111.21,23.43,41.97,110.61,106.42,23.59,41.45
2026-02-01 04:43:00,114.87,115.7,24.59,42.04,116.75,113.63,24.54,42.25,116.44,116.03,23.56,42.56,112.34,109.74,23.67,42.14,113.09,116.6,25.74,42.75,115.9,113.31,24.18,41.97,114.34,109.61,23.86,42.45,110.91,109.07,22.96,41.45,112.95,110.23,23.85,41.92,113.36,111.84,24.2,41.51
2026-02-01 04:44:00,119.3,118.05,24.36,42.59,114.57,115.09,24.09,42.94,114.93,114.97,23.34,43.12,114.73,114.13,23.09,42.5,114.01,113.8,24.0,42.94,113.46,111.08,23.8,44.2,114.49,114.42,23.82,45.4,115.8,112.69,22.94,42.4,113.41,109.5,23.49,41.8,110.76,108.62,23.32,41.98
2026-02-01 04:45:00,115.37,113.66,23.05,42.35,119.7,120.63,23.68,41.04,114.86,113.34,23.65,43.02,117.59,117.15,23.71,41.54,116.06,115.06,23.61,42.25,115.02,116.07,23.21,42.76,113.03,110.09,25.12,44.81,113.24,111.8,21.99,42.72,113.84,108.38,23.86,44.42,111.35,112.2,25.08,40.06
2026-02-01 04:46:00,116.4,110.9,24.17,44.0,118.27,113.65,23.68,41.29,115.11,112.77,24.42,42.37,117.12,116.13,23.67,41.7,112.07,109.3,24.59,42.78,113.28,111.79,23.07,42.37,112.26,112.05,24.19,44.19,113.2,113.48,24.24,42.74,113.55,109.95,23.25,40.96,109.91,108.07,23.49,42.44
2026-02-01 04:47:00,115.52,112.94,23.54,39.81,119.54,118.43,24.47,42.76,112.64,110.24,24.08,43.78,113.17,112.08,23.45,43.0,114.76,112.31,23.28,41.73,113.75,112.04,23.82,44.66,113.53,112.85,23.93,43.03,115.79,112.83,24.17,45.26,112.99,112.49,24.6,43.45,111.74,107.58,23.16,41.51
2026-02-01 04:48:00,117.6,117.13,24.15,42.42,114.19,113.21,23.98,44.93,113.78,112.4,24.75,41.6,117.47,116.39,23.9,44.02,114.8,114.03,22.18,40.99,109.91,113.02,22.95,43.74,112.04,109.19,23.86,38.68,112.37,107.79,24.08,42.46,112.9,109.74,24.23,42.58,109.28,107.86,24.45,40.95
2026-02-01 04:49:00,117.6,115.4,23.42,42.6,117.58,116.4,22.8,45.14,113.63,113.81,22.87,41.42,115.94,114.35,22.58,43.13,114.11,113.52,23.2,41.02,111.91,112.7,23.1,41.82,117.32,114.71,22.84,41.99,113.7,114.7,23.88,40.04,113.8,112.32,22.62,41.44,114.39,113.33,22.91,41.93
2026-02-01 04:50:00,117.31,115.93,24.3,43.16,114.32,115.48,23.57,43.6,113.35,111.03,24.86,43.66,116.3,113.69,25.17,42.38,113.7,114.39,24.58,41.76,111.91,107.51,24.18,43.34,113.49,113.72,22.85,41.56,113.31,112.78,23.53,42.57,108.47,106.84,23.81,43.52,110.67,110.41,23.83,42.48
2026-02-01 04:51:00,117.77,117.05,24.03,42.16,117.21,115.1,23.35,44.82,116.47,115.59,23.23,43.28,113.67,111.03,23.52,42.49,112.76,108.58,23.78,43.15,112.39,108.08,24.0,39.91,117.34,115.75,23.98,43.36,113.51,107.98,24.57,42.62,112.58,110.37,23.92,44.27,111.81,109.99,24.58,41.19
2026-02-01 04:52:00,116.75,115.24,24.59,41.99,116.15,111.28,24.08,40.36,112.45,112.48,22.61,41.35,114.16,110.09,22.56,45.31,115.82,113.66,23.61,42.42,112.61,111.96,24.69,44.29,112.9,108.17,23.99,41.55,113.12,109.01,24.7,42.91,111.14,107.3,23.22,41.56,110.62,108.91,23.68,39.49
2026-02-01 04:53:00,115.04,113.55,23.01,43.1,118.1,117.08,23.99,42.47,115.71,118.08,23.55,42.09,115.29,112.3,24.26,42.2,113.58,110.73,24.36,42.39,115.44,115.19,24.08,42.2,114.02,114.18,23.64,45.69,111.58,108.37,23.46,44.51,113.38,112.77,22.59,42.5,110.24,106.27,23.1,42.98
2026-02-01 04:54:00,115.31,111.76,25.55,41.7,116.33,112.51,24.76,42.02,114.01,113.66,23.38,43.62,112.83,112.32,24.41,46.29,112.32,108.08,23.83,41.64,114.68,114.41,23.6,42.55,116.25,114.36,23.64,42.4,109.6,110.3,23.46,42.31,113.91,110.38,23.69,42.25,113.36,112.87,23.98,42.12
2026-02-01 04:55:00,117.8,116.76,22.22,40.85,117.68,115.75,23.91,41.69,117.44,117.55,23.34,42.05,117.48,116.1,24.86,42.15,117.95,116.84,22.35,43.37,115.68,115.82,22.78,42.17,112.88,109.4,23.38,42.77,110.92,107.07,24.45,41.14,114.4,112.04,24.11,43.16,110.45,110.17,23.83,39.77
2026-02-01 04:56:00,115.21,115.42,24.26,42.64,113.03,110.79,23.15,42.48,114.19,110.09,24.51,44.27,112.76,107.5,23.74,44.11,114.2,113.16,24.18,42.07,119.16,118.03,23.57,43.04,114.38,110.05,22.75,45.74,113.07,111.96,23.26,41.6,115.2,113.81,24.01,42.71,110.27,106.54,22.0,43.62
2026-02-01 04:57:00,114.08,113.15,25.02,41.79,114.58,114.95,24.49,43.69,116.87,114.7,23.37,44.2,114.63,110.03,24.35,43.39,115.77,115.39,23.69,41.02,112.65,108.53,22.05,42.4,117.43,117.91,25.82,43.35,112.73,112.32,23.38,43.86,111.22,110.09,23.74,39.61,113.42,111.48,22.55,42.39
2026-02-01 04:58:00,117.11,112.65,23.62,43.22,116.0,114.29,23.46,42.99,114.85,117.23,23.77,41.77,114.73,112.89,24.12,42.63,113.55,113.48,23.59,43.58,115.45,111.88,24.43,41.11,115.45,115.88,22.53,42.27,113.38,110.28,24.95,42.48,111.59,108.91,22.42,41.0,111.8,111.91,22.31,43.18
2026-02-01 04:59:00,117.06,120.49,24.03,42.44,116.44,110.88,24.25,42.68,113.21,114.74,23.87,42.32,112.7,111.67,23.81,42.46,117.11,115.47,23.64,43.27,111.3,112.24,24.14,42.45,114.98,114.77,24.3,42.55,109.65,109.09,22.39,42.87,115.57,110.51,24.58,41.76,111.23,110.84,25.16,40.16
2026-02-01 05:00:00,121.54,119.54,23.29,44.98,117.31,113.18,24.58,41.98,119.74,119.91,25.63,41.82,114.78,111.85,23.41,41.88,113.61,111.78,24.55,42.29,113.8,113.58,23.11,43.21,114.67,111.71,24.52,41.67,112.61,111.18,23.93,41.27,112.47,107.62,23.78,40.63,111.73,110.53,22.65,43.63
2026-02-01 05:01:00,120.81,120.44,24.61,41.24,117.26,120.13,23.72,40.99,116.83,114.02,23.19,41.4,117.27,118.74,23.62,43.69,116.55,116.15,23.59,42.95,116.06,113.94,24.0,42.57,113.28,112.85,23.99,39.61,115.03,113.31,22.93,40.91,114.12,112.18,24.42,42.43,114.77,110.32,24.03,43.03
2026-02-01 05:02:00,117.19,117.24,23.43,41.19,115.92,114.9,23.32,44.09,116.1,117.36,24.0,41.63,118.21,113.11,24.31,41.6,117.83,118.8,22.96,43.56,117.11,115.42,23.55,43.25,114.66,113.01,23.87,41.43,112.58,110.05,25.04,41.98,113.49,109.05,23.37,41.74,113.4,111.17,24.11,43.33
2026-02-01 05:03:00,117.17,116.77,23.67,42.34,118.95,119.73,23.95,43.6,119.67,119.18,25.53,40.32,117.58,116.47,24.5,40.52,113.25,112.06,24.47,42.55,112.76,112.47,24.23,42.51,114.87,113.63,24.9,41.53,115.09,113.79,23.67,42.6,113.31,110.45,23.0,42.58,111.04,109.58,24.28,40.95
2026-02-01 05:04:00,113.54,110.03,25.31,42.48,120.77,117.99,24.17,40.63,114.92,113.12,23.73,44.13,117.08,115.13,24.39,41.9,116.49,113.67,23.28,42.43,122.85,121.89,24.94,42.2,114.01,113.18,24.33,45.24,113.71,110.86,23.91,42.77,113.41,112.06,24.68,43.46,114.48,111.93,24.31,41.15
2026-02-01 05:05:00,121.63,118.21,24.36,42.5,117.64,116.88,23.42,39.49,114.57,112.65,22.5,42.02,114.55,112.5,24.39,41.6,115.19,115.67,23.61,41.36,117.66,115.49,24.92,44.86,116.85,118.6,24.91,42.32,111.41,113.61,23.32,41.58,115.1,111.23,25.3,43.49,112.03,110.22,24.63,41.13
2026-02-01 05:06:00,119.35,116.79,24.16,43.51,117.33,114.79,23.75,41.87,115.25,112.4,24.37,40.76,116.19,113.87,23.0,39.74,113.8,108.89,24.52,41.37,121.75,120.45,23.0,41.06,112.96,109.01,23.53,40.93,114.38,112.62,24.12,41.42,112.54,110.13,24.26,44.13,113.03,111.87,24.59,44.6
2026-02-01 05:07:00,119.39,115.89,23.36,44.8,114.65,114.74,23.28,40.39,118.62,120.0,23.3,41.85,118.27,115.84,23.82,42.28,118.23,114.58,23.57,41.55,116.7,114.02,23.39,43.49,116.43,116.63,22.65,40.96,113.95,113.26,24.07,42.8,110.63,111.3,24.44,42.76,116.02,116.64,22.94,41.89
2026-02-01 05:08:00,116.18,115.32,23.74,43.6,116.5,115.24,23.45,44.94,116.61,112.26,24.87,43.97,115.87,118.82,23.91,43.12,120.8,119.14,23.56,41.96,114.18,113.32,24.2,44.91,115.19,112.88,24.02,43.25,114.55,112.11,23.83,43.79,111.76,112.64,23.79,40.39,110.69,110.7,23.9,41.56
2026-02-01 05:09:00,122.17,122.29,23.38,44.79,122.63,122.92,23.8,42.78,118.15,114.77,24.43,43.22,116.45,116.77,24.19,43.16,118.6,113.45,23.4,42.58,115.46,115.7,23.13,39.98,117.06,117.11,24.67,40.86,116.95,115.44,23.86,40.71,113.46,112.15,24.1,42.63,113.44,110.06,24.44,43.0
2026-02-01 05:10:00,121.97,122.41,23.7,44.17,117.58,115.37,24.27,42.21,114.6,114.63,24.65,43.89,114.76,114.75,23.64,43.97,115.03,114.69,24.02,41.23,112.2,110.85,24.4,42.49,115.45,116.36,23.36,40.94,114.47,112.99,24.6,41.47,115.67,116.74,23.25,44.09,112.31,113.33,23.54,40.43
2026-02-01 05:11:00,115.59,112.57,24.52,42.14,117.85,117.4,24.2,41.8,115.44,111.87,22.05,42.33,114.76,110.74,24.42,42.45,116.71,118.04,24.32,41.73,114.01,111.91,23.75,43.0,113.59,112.41,24.93,42.76,114.34,112.95,23.93,40.41,111.39,110.5,22.29,42.54,114.27,111.23,23.12,43.33
2026-02-01 05:12:00,119.06,119.1,23.13,42.74,122.26,122.55,23.11,41.88,117.18,116.51,23.57,42.4,112.85,112.07,24.91,42.41,113.01,108.24,23.62,42.94,114.84,115.43,23.69,41.65,112.82,110.97,24.04,43.67,115.74,113.24,23.89,41.69,113.05,109.48,23.02,42.45,114.53,114.97,23.6,41.22
2026-02-01 05:13:00,119.52,116.51,24.21,41.21,118.97,117.74,23.59,40.41,121.05,124.08,23.22,42.15,116.5,116.29,23.27,41.04,114.46,109.75,23.6,40.61,115.35,111.15,23.95,42.44,115.73,112.57,25.22,40.79,114.01,112.65,24.26,42.66,111.32,109.98,22.77,40.98,115.79,113.81,24.37,41.54
2026-02-01 05:14:00,119.19,119.3,23.75,40.87,116.24,112.42,22.4,41.95,116.16,117.4,24.76,40.07,115.56,118.98,24.05,42.15,115.95,114.35,24.03,42.05,116.2,114.61,23.48,42.38,116.01,114.46,24.12,44.2,110.72,109.93,22.85,43.07,110.51,106.9,24.65,41.96,115.09,111.23,22.37,41.65
2026-02-01 05:15:00,118.73,116.4,24.14,43.79,114.72,113.78,24.12,42.72,115.54,114.57,23.54,42.41,119.68,115.2,24.36,40.09,116.58,114.52,23.53,43.1,117.81,115.66,24.39,41.45,113.51,112.56,24.83,41.72,114.36,112.48,23.92,43.95,110.87,109.75,22.58,42.61,113.87,113.15,24.72,43.21
2026-02-01 05:16:00,111.57,110.76,23.65,43.82,116.57,114.41,23.1,43.32,116.15,115.24,23.75,41.74,114.37,114.69,23.74,40.03,114.77,111.12,22.83,42.07,119.39,118.15,24.49,40.19,117.13,116.72,23.26,41.95,116.45,112.76,23.62,42.48,111.31,110.83,23.71,42.16,114.59,114.67,24.16,43.54
2026-02-01 05:17:00,117.15,116.31,24.28,40.88,120.01,119.12,24.72,43.47,116.15,115.71,25.13,45.05,116.55,116.7,24.39,42.38,114.21,111.24,24.54,43.64,117.03,116.1,23.62,42.08,116.63,113.81,23.9,42.25,114.49,115.3,23.38,42.97,116.91,116.71,23.98,42.43,115.9,113.41,22.95,42.49
2026-02-01 05:18:00,119.78,119.57,23.9,42.24,120.23,118.58,24.01,40.99,114.73,116.05,23.77,40.05,115.03,113.38,23.43,41.58,115.21,114.88,23.87,41.44,118.42,116.43,24.96,43.67,116.52,116.22,23.28,42.54,116.52,112.4,25.22,41.37,115.9,114.32,23.51,41.89,111.95,111.3,23.13,41.75
2026-02-01 05:19:00,116.3,116.43,24.07,40.49,116.4,114.14,22.96,43.48,116.28,114.88,23.02,42.92,114.89,113.1,24.24,42.62,115.53,113.39,24.67,44.57,114.38,110.63,23.9,40.51,112.5,109.56,23.8,40.28,115.24,113.21,23.83,42.38,114.04,114.6,24.81,40.67,111.75,111.25,23.72,42.02
2026-02-01 05:20:00,118.68,116.0,24.15,43.86,117.93,118.73,23.22,39.76,114.29,110.4,22.94,41.58,116.12,118.51,24.88,41.0,115.89,118.91,23.78,39.67,114.63,114.08,23.17,42.86,114.01,113.17,25.64,40.32,115.03,114.48,23.59,43.27,114.93,117.16,23.02,40.81,112.82,111.12,23.66,41.1
2026-02-01 05:21:00,118.17,117.62,23.72,42.46,118.61,113.43,23.74,43.29,117.68,115.07,24.55,43.96,115.73,115.36,23.99,41.73,115.51,114.31,22.44,40.17,116.6,114.3,23.32,42.67,114.32,113.92,23.76,43.75,111.2,112.15,22.78,41.98,114.1,113.75,24.21,40.59,114.64,113.17,23.2,43.71
2026-02-01 05:22:00,118.98,116.54,22.32,41.61,118.73,118.57,22.9,41.13,118.33,118.36,22.93,43.84,115.79,114.63,23.86,42.37,116.12,114.83,23.02,42.58,112.52,111.92,23.42,40.55,114.49,113.41,24.14,42.72,114.78,114.41,24.26,42.71,114.11,112.18,24.25,42.83,113.63,115.4,24.02,43.53
2026-02-01 05:23:00,118.38,118.28,24.55,39.03,119.5,119.72,23.97,42.5,116.69,112.37,24.07,42.61,115.48,117.04,25.15,42.03,116.02,113.97,23.69,42.76,114.22,115.88,24.5,44.02,115.51,115.89,23.85,41.36,114.55,114.21,25.02,41.53,113.79,107.19,24.47,40.52,115.94,113.98,24.45,41.67
2026-02-01 05:24:00,116.14,117.63,23.85,40.93,118.46,118.91,23.8,42.22,116.16,111.32,24.54,42.7,118.28,117.68,23.04,42.58,114.6,114.56,24.13,41.65,113.86,111.64,24.52,41.0,116.5,113.32,23.74,39.62,115.12,113.48,23.98,41.26,115.08,114.23,23.39,40.12,113.69,110.76,23.68,41.0
2026-02-01 05:25:00,116.57,111.3,23.91,39.92,116.97,115.74,23.7,44.97,121.2,121.07,24.49,40.6,115.43,114.48,25.39,43.81,113.5,115.57,23.98,41.42,116.33,111.43,24.99,43.41,115.58,113.87,23.92,43.22,113.39,115.44,24.0,44.08,113.43,111.48,24.21,41.53,114.88,112.04,24.91,43.09
2026-02-01 05:26:00,117.8,115.65,24.41,44.23,115.21,114.35,22.96,41.69,117.23,115.22,22.85,41.62,115.48,113.33,23.27,39.25,116.47,112.33,22.91,43.41,113.3,110.09,23.4,44.29,113.58,110.22,23.15,41.87,113.93,111.3,23.22,41.18,111.8,114.72,22.68,41.05,111.46,107.15,24.59,41.86
2026-02-01 05:27:00,120.18,119.01,23.59,42.24,115.15,113.59,24.64,40.89,116.85,117.99,23.53,39.7,115.35,112.09,24.18,43.5,116.29,110.76,23.42,42.46,115.78,113.14,24.8,42.31,115.15,113.5,23.95,42.98,110.88,109.76,24.65,43.3,116.49,114.73,24.1,45.71,115.08,110.94,23.88,42.95
2026-02-01 05:28:00,117.83,117.83,23.9,42.8,116.83,116.44,24.46,43.76,118.49,115.75,23.43,44.17,116.7,114.92,22.73,41.56,116.53,113.36,23.1,42.23,117.19,115.16,23.79,42.32,116.82,112.39,23.94,40.71,115.54,114.72,24.49,40.63,115.06,114.08,23.1,43.69,111.65,110.73,24.67,39.79
2026-02-01 05:29:00,121.28,122.34,22.15,43.66,117.08,115.22,24.23,41.79,117.65,118.19,24.31,43.04,117.77,114.49,25.86,42.81,112.34,109.52,22.83,41.77,115.01,115.63,24.65,40.39,113.95,112.53,24.77,41.14,110.46,107.4,23.96,39.7,114.31,113.77,22.89,46.07,111.94,110.51,23.39,42.77
2026-02-01 05:30:00,119.22,114.55,24.26,42.66,117.93,114.69,23.69,40.76,117.37,117.63,23.83,43.27,116.69,113.78,24.1,41.07,115.67,113.18,23.54,40.57,113.84,112.52,24.27,41.95,116.7,113.28,22.18,42.48,114.18,113.7,23.39,39.35,114.92,112.23,23.91,40.1,112.89,111.43,23.87,41.38
2026-02-01 05:31:00,120.93,120.2,25.12,42.08,115.6,112.03,23.14,44.27,117.64,114.42,24.36,42.78,117.42,114.82,24.06,43.89,114.68,112.75,23.09,40.87,115.59,112.39,23.1,42.98,112.14,111.35,23.24,42.85,112.71,110.84,23.68,42.73,114.36,113.56,24.7,39.76,114.04,111.07,25.04,41.39
2026-02-01 05:32:00,118.3,116.76,25.47,40.59,116.55,112.45,23.71,44.11,120.92,119.93,23.72,41.94,118.33,116.23,23.83,41.12,116.83,117.8,24.54,42.81,115.14,113.22,23.42,41.3,112.01,109.47,24.35,41.9,112.41,109.43,23.6,43.88,113.78,111.45,23.06,41.9,113.32,112.72,23.88,41.76
2026-02-01 05:33:00,119.86,116.76,25.26,43.1,117.82,116.95,23.54,39.36,116.33,114.23,23.8,43.81,116.65,116.27,24.23,41.41,116.96,116.91,24.47,41.89,113.93,110.31,23.92,41.71,112.88,111.62,23.44,41.5,116.53,112.55,23.81,42.46,110.22,108.91,23.24,39.06,113.23,111.07,22.54,42.6
2026-02-01 05:34:00,119.87,117.36,23.43,41.9,119.53,117.52,24.17,42.41,114.93,112.51,23.15,44.07,116.45,115.43,24.27,40.59,114.15,112.54,24.32,41.77,117.32,112.91,24.36,42.56,115.38,113.04,24.29,43.46,114.67,111.68,23.43,40.47,115.6,113.2,24.31,42.28,115.14,109.73,24.17,42.67
2026-02-01 05:35:00,120.87,119.42,23.41,41.29,119.18,119.91,24.12,43.44,117.48,117.97,23.31,40.99,116.6,113.74,23.08,40.11,115.94,114.47,23.62,41.88,115.46,118.63,23.07,42.7,116.27,115.43,23.76,41.64,110.62,109.93,23.61,42.06,115.65,112.77,22.71,41.68,110.94,109.32,25.2,43.63
2026-02-01 05:36:00,117.25,117.59,23.35,41.77,120.21,117.04,23.1,42.09,119.99,118.11,24.78,40.4,119.1,118.77,24.89,41.87,112.33,111.55,23.97,41.95,114.0,114.7,23.84,42.59,114.39,112.56,23.98,46.04,113.35,111.1,23.06,42.56,112.88,110.84,22.67,42.19,115.38,113.85,24.49,41.33
2026-02-01 05:37:00,120.41,123.27,22.94,39.88,117.0,115.4,23.14,41.62,115.42,116.21,23.95,43.17,119.26,116.71,24.38,40.95,115.34,111.43,23.74,42.9,115.88,113.92,23.27,41.55,114.84,112.21,23.79,43.92,113.64,112.31,24.89,42.97,112.98,112.65,24.29,41.34,114.38,112.36,23.85,40.08
2026-02-01 05:38:00,118.04,112.5,23.18,42.53,117.45,115.58,24.62,40.22,117.07,116.82,24.28,41.78,119.01,116.02,23.45,42.53,115.76,114.34,23.29,43.72,116.33,116.43,23.94,41.69,115.53,113.49,22.29,43.22,116.02,115.22,23.22,43.34,113.98,111.27,24.27,43.54,112.46,112.44,24.77,43.33
2026-02-01 05:39:00,116.71,113.36,24.26,41.92,119.73,119.66,24.7,40.65,117.19,116.62,23.96,45.95,115.76,114.52,23.39,44.69,117.34,113.92,24.06,42.41,112.98,110.38,24.78,41.61,112.59,111.34,24.13,42.84,113.46,110.28,23.81,41.33,112.22,112.41,24.54,43.51,112.55,110.98,24.4,40.28
2026-02-01 05:40:00,119.06,114.72,23.15,41.99,116.24,113.18,24.05,42.29,115.35,115.89,24.59,42.52,119.81,115.69,23.24,44.38,116.92,118.06,24.16,42.01,117.84,115.28,24.67,44.3,116.41,118.67,23.26,42.09,114.43,117.37,23.78,42.36,112.42,111.53,23.77,41.2,113.83,112.8,24.54,43.85
2026-02-01 05:41:00,119.27,117.39,25.33,41.64,119.31,113.62,24.64,41.58,118.98,117.7,23.12,43.28,117.02,111.9,22.58,42.48,115.26,114.79,23.41,42.12,116.42,114.54,23.62,42.72,114.48,112.93,23.34,44.58,114.12,113.14,24.25,41.76,113.17,111.54,25.0,43.3,111.27,111.84,24.05,43.49
2026-02-01 05:42:00,120.28,119.91,23.83,41.88,118.2,117.83,23.85,41.48,116.92,113.64,23.02,40.65,115.78,114.36,22.06,41.0,113.92,112.91,22.06,41.45,114.15,114.15,24.69,42.28,115.2,113.87,24.26,42.07,113.28,112.55,24.31,39.69,113.42,111.55,24.78,42.38,114.23,111.6,24.59,42.69
2026-02-01 05:43:00,116.91,117.81,22.61,41.91,115.45,111.57,22.81,40.37,118.37,114.85,24.56,40.97,121.86,118.34,23.34,40.89,116.94,116.53,23.95,40.72,115.33,113.44,25.03,43.37,112.87,109.41,25.13,46.7,114.5,108.89,25.9,41.28,116.11,112.33,25.03,42.92,114.08,112.75,24.68,40.4
2026-02-01 05:44:00,116.66,114.28,23.76,43.2,119.74,119.98,23.86,42.89,114.3,110.66,23.44,41.71,117.69,118.41,23.15,41.75,116.92,115.05,23.95,43.25,114.22,113.89,23.16,44.47,115.38,113.69,22.74,42.86,112.97,115.05,23.4,44.6,111.16,107.87,23.88,42.46,114.19,113.1,23.17,44.3
2026-02-01 05:45:00,116.36,114.56,24.61,42.85,118.58,118.08,23.53,40.37,116.53,117.75,23.06,41.03,116.29,114.87,24.24,40.57,115.88,113.97,22.28,42.19,115.31,117.39,24.81,43.17,115.73,114.38,23.02,42.76,113.8,114.12,23.6,43.79,115.83,118.83,23.69,43.37,115.74,113.61,23.86,42.44
2026-02-01 05:46:00,122.52,122.44,24.56,40.81,118.8,116.53,25.46,42.33,118.59,117.39,23.57,42.9,113.71,112.3,23.27,39.88,115.81,113.4,24.15,42.92,116.37,115.58,23.61,42.61,116.2,117.77,23.76,43.32,117.24,114.36,24.65,42.81,114.67,116.17,24.68,41.51,110.87,110.31,23.55,40.52
2026-02-01 05:47:00,117.01,113.43,23.16,44.69,120.3,117.65,24.76,41.8,116.6,116.28,24.28,42.57,117.9,120.75,23.8,42.59,117.76,115.91,23.23,41.6,118.25,115.79,24.0,42.8,116.27,114.41,24.29,38.66,113.28,112.5,23.69,40.41,110.88,106.71,23.4,42.49,112.75,112.02,24.51,43.67
2026-02-01 05:48:00,118.41,117.38,24.13,43.32,122.5,121.49,24.09,41.19,117.81,116.72,24.75,41.72,115.01,112.07,23.64,42.29,118.33,117.6,22.53,42.1,114.77,113.22,22.54,41.49,117.46,115.13,23.84,41.81,115.54,114.55,23.75,41.0,111.26,112.42,24.15,42.49,112.83,113.87,24.51,41.49
2026-02-01 05:49:00,116.57,113.21,23.73,42.14,120.1,120.68,24.14,43.61,119.01,115.55,24.66,42.62,116.45,115.74,25.35,41.2,112.0,111.87,23.58,41.61,115.43,109.72,24.51,42.77,114.89,113.72,22.75,43.41,114.71,112.79,23.33,42.06,112.0,111.46,23.66,43.85,111.36,111.95,23.71,42.81
2026-02-01 05:50:00,118.18,115.9,23.63,43.1,118.59,115.73,24.55,42.5,115.84,115.38,23.75,43.11,116.75,114.02,24.98,43.39,113.13,113.53,23.85,42.73,114.87,113.12,24.0,41.37,111.51,112.11,23.8,44.03,115.39,114.56,21.49,41.88,114.4,111.98,22.69,40.51,114.33,111.3,23.2,41.46
2026-02-01 05:51:00,118.3,115.12,25.89,40.58,117.12,119.09,24.61,43.48,118.43,117.87,23.87,43.27,116.42,114.65,24.78,40.01,114.42,109.68,23.34,40.57,113.63,110.53,24.26,43.96,113.93,113.33,24.41,43.16,112.7,110.95,23.55,43.07,116.22,115.71,25.47,42.46,110.43,106.84,23.94,42.03
2026-02-01 05:52:00,121.96,118.57,23.27,41.53,117.17,117.56,23.91,41.21,117.0,114.49,24.05,40.91,116.93,114.36,23.37,41.18,115.37,115.0,25.03,42.73,114.07,112.81,24.17,41.41,113.98,114.64,24.16,42.46,113.92,111.95,23.67,41.89,112.92,111.09,24.76,42.02,113.89,110.26,24.34,45.25
2026-02-01 05:53:00,115.5,113.23,23.1,40.65,116.27,113.88,24.38,42.97,116.46,115.22,24.41,41.97,118.24,118.03,23.37,40.68,118.76,119.89,23.81,41.14,114.95,112.32,23.41,39.86,114.15,111.5,25.93,43.97,115.03,114.18,24.57,43.58,116.09,114.24,24.08,43.67,114.91,112.6,24.69,42.74
2026-02-01 05:54:00,117.44,117.04,24.15,42.5,119.51,116.96,23.78,41.65,115.8,113.34,23.67,45.13,119.65,118.09,24.05,41.08,114.51,114.91,24.51,40.27,114.63,109.97,23.94,38.86,117.17,115.06,24.07,41.74,115.13,112.38,24.83,41.67,117.07,114.8,24.24,43.92,118.13,112.89,22.17,40.68
2026-02-01 05:55:00,117.02,115.98,24.39,44.65,116.2,113.76,23.06,43.92,117.03,116.12,24.4,41.9,120.46,121.25,24.41,40.89,118.63,117.42,23.71,42.75,116.63,112.26,23.79,41.33,117.77,116.11,24.29,41.47,113.32,113.08,21.8,39.99,115.34,114.73,23.54,40.67,113.4,112.06,24.31,39.6
2026-02-01 05:56:00,119.06,114.32,24.94,43.6,113.67,112.0,24.05,41.95,114.79,112.55,24.49,42.55,118.6,118.62,23.18,41.88,115.8,113.3,23.09,41.65,114.48,114.54,23.28,42.77,116.17,113.2,23.99,42.41,114.87,113.27,24.22,42.34,111.96,109.78,24.11,40.85,113.56,109.81,23.41,41.09
2026-02-01 05:57:00,116.82,116.93,24.55,44.15,117.64,117.42,23.55,43.31,118.95,117.53,24.32,40.76,114.04,111.26,24.75,44.2,117.37,113.4,23.96,40.42,117.81,118.12,24.88,44.56,111.39,111.33,23.64,42.56,113.95,112.86,24.5,39.95,110.68,109.06,22.85,42.47,111.87,108.39,23.83,40.9
2026-02-01 05:58:00,120.42,118.2,24.82,44.87,118.7,117.35,22.72,41.67,117.29,117.46,22.84,43.13,114.86,112.7,24.44,41.29,115.55,115.97,24.32,42.37,114.28,115.32,24.59,39.88,114.79,113.06,24.3,40.95,117.07,118.44,23.3,43.23,112.12,111.25,24.57,43.35,115.09,113.15,23.88,42.09
